"species","longitude","latitude"
"Papilio",132.7708333,43.14583333
"Papilio",132.8125,44.60416667
"Papilio",132.8958333,32.97916667
"Papilio",133.2291667,35.4375
"Papilio",133.3541667,33.97916667
"Papilio",133.4791667,33.5625
"Papilio",133.4791667,33.60416667
"Papilio",133.5208333,33.5625
"Papilio",133.5208333,45.22916667
"Papilio",133.6458333,34.89583333
"Papilio",133.6875,33.5625
"Papilio",133.8125,34.27083333
"Papilio",133.9375,34.64583333
"Papilio",134.0208333,34.85416667
"Papilio",134.2708333,34.10416667
"Papilio",134.3541667,46.85416667
"Papilio",134.8125,34.89583333
"Papilio",134.9791667,34.47916667
"Papilio",134.9791667,35.02083333
"Papilio",135.1458333,34.6875
"Papilio",135.1458333,35.3125
"Papilio",135.1875,34.6875
"Papilio",135.1875,34.72916667
"Papilio",135.2291667,34.8125
"Papilio",135.2708333,34.85416667
"Papilio",135.3125,34.72916667
"Papilio",135.3541667,34.77083333
"Papilio",135.3958333,34.77083333
"Papilio",135.3958333,35.47916667
"Papilio",135.4375,34.77083333
"Papilio",135.4791667,34.72916667
"Papilio",135.4791667,34.8125
"Papilio",135.4791667,34.85416667
"Papilio",135.5208333,34.6875
"Papilio",135.5208333,34.72916667
"Papilio",135.5208333,34.8125
"Papilio",135.5625,34.8125
"Papilio",135.6041667,34.5625
"Papilio",135.6041667,34.6875
"Papilio",135.6041667,35.47916667
"Papilio",135.6458333,34.97916667
"Papilio",135.6875,35.02083333
"Papilio",135.7291667,35.02083333
"Papilio",135.7291667,35.47916667
"Papilio",135.7708333,34.89583333
"Papilio",135.7708333,34.97916667
"Papilio",135.7708333,35.02083333
"Papilio",135.7708333,35.0625
"Papilio",135.8125,34.6875
"Papilio",135.8125,35.02083333
"Papilio",135.8541667,34.6875
"Papilio",135.8541667,35.02083333
"Papilio",136.1458333,45.3125
"Papilio",136.1875,35.85416667
"Papilio",136.1875,36.22916667
"Papilio",136.2291667,35.27083333
"Papilio",136.4791667,34.72916667
"Papilio",136.5208333,35.10416667
"Papilio",136.5208333,51.3125
"Papilio",136.5625,35.10416667
"Papilio",136.5625,35.35416667
"Papilio",136.6041667,36.5625
"Papilio",136.6458333,35.14583333
"Papilio",136.6458333,36.4375
"Papilio",136.6458333,36.5625
"Papilio",136.6875,36.5625
"Papilio",136.7708333,35.47916667
"Papilio",136.8125,35.14583333
"Papilio",136.8958333,35.1875
"Papilio",136.9375,35.22916667
"Papilio",137.0208333,35.1875
"Papilio",137.0208333,35.27083333
"Papilio",137.0625,34.97916667
"Papilio",137.0625,35.22916667
"Papilio",137.1458333,34.9375
"Papilio",137.1458333,34.97916667
"Papilio",137.1875,34.9375
"Papilio",137.1875,34.97916667
"Papilio",137.1875,36.72916667
"Papilio",137.3541667,36.64583333
"Papilio",137.5208333,35.47916667
"Papilio",138.0208333,34.77083333
"Papilio",138.1041667,35.0625
"Papilio",138.1875,36.35416667
"Papilio",138.2291667,36.39583333
"Papilio",138.2708333,34.8125
"Papilio",138.2708333,34.85416667
"Papilio",138.2708333,36.39583333
"Papilio",138.3125,34.85416667
"Papilio",138.6041667,35.22916667
"Papilio",138.8541667,35.10416667
"Papilio",138.8958333,35.14583333
"Papilio",138.9375,35.10416667
"Papilio",139.2291667,35.39583333
"Papilio",139.2291667,35.64583333
"Papilio",139.2291667,35.6875
"Papilio",139.2291667,36.27083333
"Papilio",139.2708333,35.4375
"Papilio",139.2708333,35.60416667
"Papilio",139.2708333,35.64583333
"Papilio",139.2708333,35.6875
"Papilio",139.3125,35.39583333
"Papilio",139.3125,35.47916667
"Papilio",139.3125,35.72916667
"Papilio",139.3125,35.85416667
"Papilio",139.3125,36.3125
"Papilio",139.3541667,35.4375
"Papilio",139.3541667,35.72916667
"Papilio",139.3958333,35.47916667
"Papilio",139.3958333,35.6875
"Papilio",139.3958333,35.9375
"Papilio",139.4375,35.47916667
"Papilio",139.4375,35.6875
"Papilio",139.4375,35.9375
"Papilio",139.4791667,35.35416667
"Papilio",139.4791667,35.47916667
"Papilio",139.4791667,35.6875
"Papilio",139.4791667,35.77083333
"Papilio",139.5208333,35.39583333
"Papilio",139.5208333,35.47916667
"Papilio",139.5208333,35.5625
"Papilio",139.5208333,35.60416667
"Papilio",139.5208333,35.64583333
"Papilio",139.5208333,35.9375
"Papilio",139.5625,34.14583333
"Papilio",139.5625,35.35416667
"Papilio",139.5625,35.39583333
"Papilio",139.5625,35.4375
"Papilio",139.5625,35.47916667
"Papilio",139.5625,35.52083333
"Papilio",139.5625,35.5625
"Papilio",139.5625,35.60416667
"Papilio",139.6041667,35.35416667
"Papilio",139.6041667,35.4375
"Papilio",139.6041667,35.47916667
"Papilio",139.6041667,35.52083333
"Papilio",139.6041667,35.5625
"Papilio",139.6041667,35.60416667
"Papilio",139.6041667,35.64583333
"Papilio",139.6041667,35.89583333
"Papilio",139.6041667,35.9375
"Papilio",139.6458333,35.4375
"Papilio",139.6458333,35.89583333
"Papilio",139.6875,35.52083333
"Papilio",139.6875,35.60416667
"Papilio",139.6875,35.64583333
"Papilio",139.6875,35.6875
"Papilio",139.6875,35.72916667
"Papilio",139.7291667,35.64583333
"Papilio",139.8125,35.9375
"Papilio",139.8958333,36.5625
"Papilio",139.9375,35.72916667
"Papilio",139.9375,36.5625
"Papilio",140.0625,35.6875
"Papilio",140.0625,36.14583333
"Papilio",140.0625,39.6875
"Papilio",140.1041667,36.0625
"Papilio",140.1041667,36.10416667
"Papilio",140.1041667,36.1875
"Papilio",140.1458333,35.97916667
"Papilio",140.1875,39.64583333
"Papilio",140.3125,35.77083333
"Papilio",140.5625,39.1875
"Papilio",140.6041667,37.97916667
"Papilio",140.7291667,40.8125
"Papilio",140.8541667,38.27083333
"Papilio",140.8958333,38.22916667
"Papilio",140.8958333,38.27083333
"Papilio",141.2708333,43.0625
"Papilio",142.8958333,51.5625
"Papilio",174.7291667,-36.8125
"Papilio",9.270833333,48.77083333
"Papilio",97.02083333,28.14583333
"Papilio",98.9375,26.5625
"Papilio",98.9375,28.47916667
"Papilio",99.3125,27.8125
"Papilio",99.89583333,26.85416667
